org/jfree/chart/labels/XYZToolTipGenerator.java,58
org/jfree/chart/legend/LegendGraphic.java,745
org/jfree/chart/legend/LegendItem.java,1084
org/jfree/chart/legend/LegendItemBlockContainer.java,189
org/jfree/chart/legend/LegendItemCollection.java,158
org/jfree/chart/legend/LegendItemSource.java,55
org/jfree/chart/legend/LegendRenderingOrder.java,50
org/jfree/chart/legend/LegendTitle.java,679
org/jfree/chart/legend/package-info.java,4
org/jfree/chart/legend/PaintScaleLegend.java,713
org/jfree/chart/package-info.java,4
org/jfree/chart/plot/CategoryCrosshairState.java,176
org/jfree/chart/plot/CategoryMarker.java,190
org/jfree/chart/plot/CategoryPlot.java,4902
org/jfree/chart/plot/CenterTextMode.java,53
org/jfree/chart/plot/CombinedDomainCategoryPlot.java,670
org/jfree/chart/plot/CombinedDomainXYPlot.java,754
org/jfree/chart/plot/CombinedRangeCategoryPlot.java,568
org/jfree/chart/plot/CombinedRangeXYPlot.java,712
org/jfree/chart/plot/compass/ArrowNeedle.java,174
org/jfree/chart/plot/compass/CompassPlot.java,866
org/jfree/chart/plot/compass/LineNeedle.java,125
org/jfree/chart/plot/compass/LongNeedle.java,179
org/jfree/chart/plot/compass/MeterNeedle.java,420
org/jfree/chart/plot/compass/MiddlePinNeedle.java,149
org/jfree/chart/plot/compass/package-info.java,4
org/jfree/chart/plot/compass/PinNeedle.java,146
org/jfree/chart/plot/compass/PlumNeedle.java,134
org/jfree/chart/plot/compass/PointerNeedle.java,156
org/jfree/chart/plot/compass/ShipNeedle.java,132
org/jfree/chart/plot/compass/WindNeedle.java,124
org/jfree/chart/plot/Crosshair.java,734
org/jfree/chart/plot/CrosshairState.java,358
org/jfree/chart/plot/DatasetRenderingOrder.java,65
org/jfree/chart/plot/DefaultDrawingSupplier.java,533
org/jfree/chart/plot/dial/AbstractDialLayer.java,212
org/jfree/chart/plot/dial/ArcDialFrame.java,511
org/jfree/chart/plot/dial/DialBackground.java,264
org/jfree/chart/plot/dial/DialCap.java,335
org/jfree/chart/plot/dial/DialFrame.java,64
org/jfree/chart/plot/dial/DialLayer.java,112
org/jfree/chart/plot/dial/DialLayerChangeEvent.java,69
org/jfree/chart/plot/dial/DialLayerChangeListener.java,56
org/jfree/chart/plot/dial/DialPlot.java,822
org/jfree/chart/plot/dial/DialPointer.java,627
org/jfree/chart/plot/dial/DialScale.java,68
org/jfree/chart/plot/dial/DialTextAnnotation.java,395
org/jfree/chart/plot/dial/DialValueIndicator.java,762
org/jfree/chart/plot/dial/package-info.java,4
org/jfree/chart/plot/dial/StandardDialFrame.java,353
org/jfree/chart/plot/dial/StandardDialRange.java,429
org/jfree/chart/plot/dial/StandardDialScale.java,998
org/jfree/chart/plot/DialShape.java,54
org/jfree/chart/plot/DrawingSupplier.java,98
org/jfree/chart/plot/FastScatterPlot.java,1084
org/jfree/chart/plot/flow/FlowPlot.java,828
org/jfree/chart/plot/flow/package-info.java,4
org/jfree/chart/plot/IntervalMarker.java,218
org/jfree/chart/plot/Marker.java,668
org/jfree/chart/plot/MeterInterval.java,220
org/jfree/chart/plot/MeterPlot.java,1302
org/jfree/chart/plot/package-info.java,4
org/jfree/chart/plot/Pannable.java,89
org/jfree/chart/plot/pie/AbstractPieLabelDistributor.java,107
org/jfree/chart/plot/pie/MultiplePiePlot.java,635
org/jfree/chart/plot/pie/package-info.java,4
org/jfree/chart/plot/pie/PieLabelDistributor.java,215
org/jfree/chart/plot/pie/PieLabelLinkStyle.java,54
org/jfree/chart/plot/pie/PieLabelRecord.java,280
org/jfree/chart/plot/pie/PiePlot.java,3218
org/jfree/chart/plot/pie/PiePlotState.java,275
org/jfree/chart/plot/Plot.java,1445
org/jfree/chart/plot/PlotOrientation.java,72
org/jfree/chart/plot/PlotRenderingInfo.java,289
org/jfree/chart/plot/PlotState.java,68
org/jfree/chart/plot/PolarAxisLocation.java,73
org/jfree/chart/plot/PolarPlot.java,2014
org/jfree/chart/plot/RingPlot.java,685
org/jfree/chart/plot/SeriesRenderingOrder.java,63
org/jfree/chart/plot/SpiderWebPlot.java,1454
org/jfree/chart/plot/ThermometerPlot.java,1618
org/jfree/chart/plot/ValueAxisPlot.java,58
org/jfree/chart/plot/ValueMarker.java,146
org/jfree/chart/plot/WaferMapPlot.java,433
org/jfree/chart/plot/XYCrosshairState.java,58
org/jfree/chart/plot/XYPlot.java,5393
org/jfree/chart/plot/Zoomable.java,164
org/jfree/chart/renderer/AbstractRenderer.java,3059
org/jfree/chart/renderer/AreaRendererEndType.java,63
org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1667
org/jfree/chart/renderer/category/AreaRenderer.java,332
org/jfree/chart/renderer/category/BarPainter.java,90
org/jfree/chart/renderer/category/BarRenderer.java,1307
org/jfree/chart/renderer/category/BoxAndWhiskerRenderer.java,1118
org/jfree/chart/renderer/category/CategoryItemRenderer.java,1598
org/jfree/chart/renderer/category/CategoryItemRendererState.java,205
org/jfree/chart/renderer/category/CategoryStepRenderer.java,359
org/jfree/chart/renderer/category/DefaultCategoryItemRenderer.java,59
org/jfree/chart/renderer/category/GanttRenderer.java,611
org/jfree/chart/renderer/category/GradientBarPainter.java,373
org/jfree/chart/renderer/category/GroupedStackedBarRenderer.java,358
org/jfree/chart/renderer/category/IntervalBarRenderer.java,245
org/jfree/chart/renderer/category/LayeredBarRenderer.java,474
org/jfree/chart/renderer/category/LevelRenderer.java,437
org/jfree/chart/renderer/category/LineAndShapeRenderer.java,848
org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java,542
org/jfree/chart/renderer/category/package-info.java,4
org/jfree/chart/renderer/category/ScatterRenderer.java,582
org/jfree/chart/renderer/category/StackedAreaRenderer.java,478
org/jfree/chart/renderer/category/StackedBarRenderer.java,376
org/jfree/chart/renderer/category/StandardBarPainter.java,218
org/jfree/chart/renderer/category/StatisticalBarRenderer.java,564
org/jfree/chart/renderer/category/StatisticalLineAndShapeRenderer.java,463
org/jfree/chart/renderer/category/WaterfallBarRenderer.java,474
org/jfree/chart/renderer/DefaultPolarItemRenderer.java,910
org/jfree/chart/renderer/GrayPaintScale.java,222
